web-scraper-order,web-scraper-start-url,nama-resto,nama-resto-href,nama-makanan,harga-makanan,detail-makanan
"1520910885-3357","https://www.pumasera.com/content/restaurant","Puput Chinese Food Setiabudi","https://www.pumasera.com/content/restaurant/detail/puput-chinese-food-setiabudi","Kangkung Crispy Saos Thai","Rp. 40,425",""
"1520910325-1943","https://www.pumasera.com/content/restaurant","Santap Malam Awong Pecenongan","https://www.pumasera.com/content/restaurant/detail/santap-malam-awong-pecenongan","Bihun Siram","Rp. 45,000",""
"1520910700-2875","https://www.pumasera.com/content/restaurant","Resto Mandala","https://www.pumasera.com/content/restaurant/detail/resto-mandala","Cumi cah cabe hijau","Rp. 93,600",""
"1520910514-2548","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Sudirman Park","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-sudirman-park","Es Putar","Rp. 660,000",""
"1520910514-2586","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Sudirman Park","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-sudirman-park","Es Campur","Rp. 17,600",""
"1520910451-2222","https://www.pumasera.com/content/restaurant","Restoran Tio Ciu Mangga Besar","https://www.pumasera.com/content/restaurant/detail/restoran-tio-ciu-mangga-besar","Ikan Segar","Rp. 33,000","Pax"
"1520909303-1017","https://www.pumasera.com/content/restaurant","Warung Tekko","https://www.pumasera.com/content/restaurant/detail/warung-tekko","Es Alpukat Kerok","Rp. 19,250",""
"1520909535-1305","https://www.pumasera.com/content/restaurant","Tinoor Makmur","https://www.pumasera.com/content/restaurant/detail/tinoor-makmur","B2 Woku","Rp. 60,000","Per Porsi"
"1520910451-2187","https://www.pumasera.com/content/restaurant","Restoran Tio Ciu Mangga Besar","https://www.pumasera.com/content/restaurant/detail/restoran-tio-ciu-mangga-besar","Buncis Babi Cincang","Rp. 55,000","Reguler"
"1520910451-2188","https://www.pumasera.com/content/restaurant","Restoran Tio Ciu Mangga Besar","https://www.pumasera.com/content/restaurant/detail/restoran-tio-ciu-mangga-besar","Buncis Babi Cincang","Rp. 77,000","Large"
"1520910700-3068","https://www.pumasera.com/content/restaurant","Resto Mandala","https://www.pumasera.com/content/restaurant/detail/resto-mandala","Kwetiau ayam kuah","Rp. 32,400",""
"1520910637-2814","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Kebon Jeruk","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-kebon-jeruk","Paket 1/Orang","Rp. 46,200","Nasi+Ayam Bakar/Cincang Daging+Rendang+Gurame Kuah Kuning/Gado-Gado+Kerupuk Udang+Buah-Buahan+Soft Drink+Set Piring+Perlengkapan/Service"
"1520910451-2204","https://www.pumasera.com/content/restaurant","Restoran Tio Ciu Mangga Besar","https://www.pumasera.com/content/restaurant/detail/restoran-tio-ciu-mangga-besar","Tauge Cah Kuacai","Rp. 49,500","Large"
"1520910637-2689","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Kebon Jeruk","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-kebon-jeruk","Ikan Mas Bakar","Rp. 23,100",""
"1520910885-3351","https://www.pumasera.com/content/restaurant","Puput Chinese Food Setiabudi","https://www.pumasera.com/content/restaurant/detail/puput-chinese-food-setiabudi","Buncis Ca Sapi Ala Sichuan","Rp. 45,045",""
"1520910946-3506","https://www.pumasera.com/content/restaurant","Pondok Nasi Kebuli Ibu Hanna","https://www.pumasera.com/content/restaurant/detail/pondok-nasi-kebuli-ibu-hanna","Kebuli Nampan Kambing 10 Org","Rp. 420,000",""
"1520910325-1923","https://www.pumasera.com/content/restaurant","Santap Malam Awong Pecenongan","https://www.pumasera.com/content/restaurant/detail/santap-malam-awong-pecenongan","Kodok Cah Tauco","Rp. 50,000",""
"1520910946-3482","https://www.pumasera.com/content/restaurant","Pondok Nasi Kebuli Ibu Hanna","https://www.pumasera.com/content/restaurant/detail/pondok-nasi-kebuli-ibu-hanna","Bakso Kambing Pangsit","Rp. 19,000",""
"1520909899-1540","https://www.pumasera.com/content/restaurant","Soto Ambengan Pak Sadi","https://www.pumasera.com/content/restaurant/detail/soto-ambengan-pak-sadi","Soto Madura Campur","Rp. 39,600",""
"1520910700-2967","https://www.pumasera.com/content/restaurant","Resto Mandala","https://www.pumasera.com/content/restaurant/detail/resto-mandala","Kailan cah sayur asin","Rp. 72,000",""
"1520911067-3604","https://www.pumasera.com/content/restaurant","Pempek Pak Raden","https://www.pumasera.com/content/restaurant/detail/pempek-pak-raden","Paket Pindang Tulang Iga","Rp. 35,000","Pindang Tulang Iga + Nasi"
"1520909303-1023","https://www.pumasera.com/content/restaurant","Warung Tekko","https://www.pumasera.com/content/restaurant/detail/warung-tekko","Es Campur","Rp. 24,200",""
"1520910514-2582","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Sudirman Park","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-sudirman-park","Kopi Susu","Rp. 13,200",""
"1520910823-3175","https://www.pumasera.com/content/restaurant","Raja Konro Daeng Naba","https://www.pumasera.com/content/restaurant/detail/raja-konro-daeng-naba","Papakulu/Ayam-Ayam","Rp. 20,350","Per Ons (Polos,Daeng Naba, Rica-Rica, Parape)"
"1520910700-3041","https://www.pumasera.com/content/restaurant","Resto Mandala","https://www.pumasera.com/content/restaurant/detail/resto-mandala","Mie goreng kepiting istimewa","Rp. 66,000",""
"1520910700-3069","https://www.pumasera.com/content/restaurant","Resto Mandala","https://www.pumasera.com/content/restaurant/detail/resto-mandala","Kwetiau goreng biasa","Rp. 52,800",""
"1520910387-2051","https://www.pumasera.com/content/restaurant","Sandwich Bakar Pesanggrahan","https://www.pumasera.com/content/restaurant/detail/sandwich-bakar-pesanggrahan","Lychee Passion","Rp. 19,800",""
"1520911251-3783","https://www.pumasera.com/content/restaurant","Oto Bento","https://www.pumasera.com/content/restaurant/detail/oto-bento","Chicken Blackpepper","Rp. 25,000","Chicken Blackpepper 1 Porsi & Salad"
"1520909658-1455","https://www.pumasera.com/content/restaurant","Teo Chew Palace","https://www.pumasera.com/content/restaurant/detail/teo-chew-palace","Ma Po Tahu Babi Cincang Saus Pedas(S)","Rp. 63,525",""
"1520909303-1007","https://www.pumasera.com/content/restaurant","Warung Tekko","https://www.pumasera.com/content/restaurant/detail/warung-tekko","Juice Sirsak","Rp. 20,900",""
"1520909535-1335","https://www.pumasera.com/content/restaurant","Tinoor Makmur","https://www.pumasera.com/content/restaurant/detail/tinoor-makmur","Nasi Jaha (pre order)","Rp. 6,000","Per Pcs (Min 10)"
"1520910451-2285","https://www.pumasera.com/content/restaurant","Restoran Tio Ciu Mangga Besar","https://www.pumasera.com/content/restaurant/detail/restoran-tio-ciu-mangga-besar","Ikan Bandeng","Rp. 55,000","Pax"
"1520910451-2085","https://www.pumasera.com/content/restaurant","Restoran Tio Ciu Mangga Besar","https://www.pumasera.com/content/restaurant/detail/restoran-tio-ciu-mangga-besar","Bakuteh","Rp. 55,000","Pax"
"1520909414-1227","https://www.pumasera.com/content/restaurant","Warteg Warmo","https://www.pumasera.com/content/restaurant/detail/warteg-warmo","Sambel ati","Rp. 6,000",""
"1520910700-3054","https://www.pumasera.com/content/restaurant","Resto Mandala","https://www.pumasera.com/content/restaurant/detail/resto-mandala","Soun goreng polos","Rp. 39,600",""
"1520910637-2718","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Kebon Jeruk","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-kebon-jeruk","Teri Terong","Rp. 15,950",""
"1520911190-3692","https://www.pumasera.com/content/restaurant","Pang Garden","https://www.pumasera.com/content/restaurant/detail/pang-garden","Ayam Goreng Mentega","Rp. 27,000",""
"1520910451-2069","https://www.pumasera.com/content/restaurant","Restoran Tio Ciu Mangga Besar","https://www.pumasera.com/content/restaurant/detail/restoran-tio-ciu-mangga-besar","Sup Hisit Asparagus Kepiting","Rp. 154,000",""
"1520909839-1524","https://www.pumasera.com/content/restaurant","Soto Betawi Haji Maruf","https://www.pumasera.com/content/restaurant/detail/soto-betawi-haji-maruf","Paket Soto Maruf Express","Rp. 30,000","Soto Betawi Campur + Nasi + mangkok kertas  & peralatan makan"
"1520909535-1334","https://www.pumasera.com/content/restaurant","Tinoor Makmur","https://www.pumasera.com/content/restaurant/detail/tinoor-makmur","Apang Coe (pre order)","Rp. 5,000","Per Pcs (Min 10)"
"1520909658-1383","https://www.pumasera.com/content/restaurant","Teo Chew Palace","https://www.pumasera.com/content/restaurant/detail/teo-chew-palace","Sup Pioh Ramuan Cina","Rp. 72,765",""
"1520910451-2271","https://www.pumasera.com/content/restaurant","Restoran Tio Ciu Mangga Besar","https://www.pumasera.com/content/restaurant/detail/restoran-tio-ciu-mangga-besar","Haisom","Rp. 121,000","Pax"
"1520910082-1655","https://www.pumasera.com/content/restaurant","Sop Buntut Ibu Samino","https://www.pumasera.com/content/restaurant/detail/sop-buntut-ibu-samino","Nasi Gudeg Komplit","Rp. 28,000",""
"1520910325-1938","https://www.pumasera.com/content/restaurant","Santap Malam Awong Pecenongan","https://www.pumasera.com/content/restaurant/detail/santap-malam-awong-pecenongan","Pu Yung Hay","Rp. 48,000",""
"1520909321-1093","https://www.pumasera.com/content/restaurant","Warung Leko","https://www.pumasera.com/content/restaurant/detail/warung-leko","Sup Buntut","Rp. 60,500",""
"1520909303-984","https://www.pumasera.com/content/restaurant","Warung Tekko","https://www.pumasera.com/content/restaurant/detail/warung-tekko","Petai Goreng","Rp. 11,000",""
"1520911190-3640","https://www.pumasera.com/content/restaurant","Pang Garden","https://www.pumasera.com/content/restaurant/detail/pang-garden","Pangsit Rebus/Goreng","Rp. 13,000",""
"1520910451-2322","https://www.pumasera.com/content/restaurant","Restoran Tio Ciu Mangga Besar","https://www.pumasera.com/content/restaurant/detail/restoran-tio-ciu-mangga-besar","Tiram Goreng","Rp. 104,500","Large"
"1520910700-2837","https://www.pumasera.com/content/restaurant","Resto Mandala","https://www.pumasera.com/content/restaurant/detail/resto-mandala","Ayam goreng tepung","Rp. 90,000",""
"1520909321-1072","https://www.pumasera.com/content/restaurant","Warung Leko","https://www.pumasera.com/content/restaurant/detail/warung-leko","Buntut Goreng Tepung","Rp. 53,900",""
"1520909321-1098","https://www.pumasera.com/content/restaurant","Warung Leko","https://www.pumasera.com/content/restaurant/detail/warung-leko","Gurame Bakar","Rp. 68,200",""
"1520909414-1210","https://www.pumasera.com/content/restaurant","Warteg Warmo","https://www.pumasera.com/content/restaurant/detail/warteg-warmo","Usus sate","Rp. 8,000",""
"1520910451-2178","https://www.pumasera.com/content/restaurant","Restoran Tio Ciu Mangga Besar","https://www.pumasera.com/content/restaurant/detail/restoran-tio-ciu-mangga-besar","Caisim Babi Panggang","Rp. 88,000","Large"
"1520910387-2038","https://www.pumasera.com/content/restaurant","Sandwich Bakar Pesanggrahan","https://www.pumasera.com/content/restaurant/detail/sandwich-bakar-pesanggrahan","Hot/Ice Orange","Rp. 19,800",""
"1520910451-2298","https://www.pumasera.com/content/restaurant","Restoran Tio Ciu Mangga Besar","https://www.pumasera.com/content/restaurant/detail/restoran-tio-ciu-mangga-besar","Acor","Rp. 11,000","Pax"
"1520910451-2256","https://www.pumasera.com/content/restaurant","Restoran Tio Ciu Mangga Besar","https://www.pumasera.com/content/restaurant/detail/restoran-tio-ciu-mangga-besar","Tik Po","Rp. 16,500","Pax"
"1520909348-1185","https://www.pumasera.com/content/restaurant","Warung Bejo","https://www.pumasera.com/content/restaurant/detail/warung-bejo","WAFFEL BEJO","Rp. 20,000",""
"1520910264-1772","https://www.pumasera.com/content/restaurant","Sarimande Metropolitan","https://www.pumasera.com/content/restaurant/detail/sarimande-metropolitan","Nasi Rendang+Telur","Rp. 34,650",""
"1520910885-3303","https://www.pumasera.com/content/restaurant","Puput Chinese Food Setiabudi","https://www.pumasera.com/content/restaurant/detail/puput-chinese-food-setiabudi","Sapi Lada Hitam","Rp. 56,595",""
"1520910514-2426","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Sudirman Park","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-sudirman-park","Ayam Cabe Hijau","Rp. 20,900",""
"1520911190-3702","https://www.pumasera.com/content/restaurant","Pang Garden","https://www.pumasera.com/content/restaurant/detail/pang-garden","Ayam Lada Hitam","Rp. 28,000",""
"1520910700-2846","https://www.pumasera.com/content/restaurant","Resto Mandala","https://www.pumasera.com/content/restaurant/detail/resto-mandala","Ayam cah sayur kailan","Rp. 79,200",""
"1520911312-3874","https://www.pumasera.com/content/restaurant","Otak Otak Ibu Elly Khas Makassar","https://www.pumasera.com/content/restaurant/detail/otak-otak-ibu-elly-khas-makassar","Nasi putih","Rp. 5,000","Per Porsi"
"1520910387-2045","https://www.pumasera.com/content/restaurant","Sandwich Bakar Pesanggrahan","https://www.pumasera.com/content/restaurant/detail/sandwich-bakar-pesanggrahan","Hot/Ice Mochaccino","Rp. 22,000",""
"1520910451-2306","https://www.pumasera.com/content/restaurant","Restoran Tio Ciu Mangga Besar","https://www.pumasera.com/content/restaurant/detail/restoran-tio-ciu-mangga-besar","Tahu Potong","Rp. 11,000","Pax"
"1520910946-3463","https://www.pumasera.com/content/restaurant","Pondok Nasi Kebuli Ibu Hanna","https://www.pumasera.com/content/restaurant/detail/pondok-nasi-kebuli-ibu-hanna","Dadar Gule Kambing","Rp. 41,000",""
"1520911190-3644","https://www.pumasera.com/content/restaurant","Pang Garden","https://www.pumasera.com/content/restaurant/detail/pang-garden","Nasi Tim Special","Rp. 18,000",""
"1520910700-3084","https://www.pumasera.com/content/restaurant","Resto Mandala","https://www.pumasera.com/content/restaurant/detail/resto-mandala","Es cendol","Rp. 0",""
"1520910514-2527","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Sudirman Park","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-sudirman-park","Sambal Goreng Udang 1/2","Rp. 13,200","per box"
"1520909960-1566","https://www.pumasera.com/content/restaurant","Sop Kaki Kambing Dudung Roxy","https://www.pumasera.com/content/restaurant/detail/sop-kaki-kambing-dudung-roxy","Tulang Muda","Rp. 11,000",""
"1520910700-2910","https://www.pumasera.com/content/restaurant","Resto Mandala","https://www.pumasera.com/content/restaurant/detail/resto-mandala","Udang shanghai","Rp. 115,200",""
"1520910451-2205","https://www.pumasera.com/content/restaurant","Restoran Tio Ciu Mangga Besar","https://www.pumasera.com/content/restaurant/detail/restoran-tio-ciu-mangga-besar","Pekue Onie","Rp. 88,000","Reguler"
"1520909321-1155","https://www.pumasera.com/content/restaurant","Warung Leko","https://www.pumasera.com/content/restaurant/detail/warung-leko","Teh Manis","Rp. 9,900",""
"1520910700-3024","https://www.pumasera.com/content/restaurant","Resto Mandala","https://www.pumasera.com/content/restaurant/detail/resto-mandala","Bihun masak kuah","Rp. 66,000",""
"1520909303-953","https://www.pumasera.com/content/restaurant","Warung Tekko","https://www.pumasera.com/content/restaurant/detail/warung-tekko","Cah Tauge","Rp. 19,800",""
"1520909348-1168","https://www.pumasera.com/content/restaurant","Warung Bejo","https://www.pumasera.com/content/restaurant/detail/warung-bejo","PAKET 5","Rp. 37,000","(NASI  BAKAR , BEBEK , LALAP ,  TAHU TEMPE , SAMBAL )"
"1520910325-1932","https://www.pumasera.com/content/restaurant","Santap Malam Awong Pecenongan","https://www.pumasera.com/content/restaurant/detail/santap-malam-awong-pecenongan","Sup Asparagus Polos","Rp. 35,000",""
"1520911190-3642","https://www.pumasera.com/content/restaurant","Pang Garden","https://www.pumasera.com/content/restaurant/detail/pang-garden","Suikiaw Goreng/Rebus","Rp. 18,000","Isi 5"
"1520909321-1137","https://www.pumasera.com/content/restaurant","Warung Leko","https://www.pumasera.com/content/restaurant/detail/warung-leko","Lemon Tea","Rp. 18,700",""
"1520910451-2234","https://www.pumasera.com/content/restaurant","Restoran Tio Ciu Mangga Besar","https://www.pumasera.com/content/restaurant/detail/restoran-tio-ciu-mangga-besar","Hati Babi","Rp. 22,000","Pax"
"1520910700-2990","https://www.pumasera.com/content/restaurant","Resto Mandala","https://www.pumasera.com/content/restaurant/detail/resto-mandala","Sop Tahu mandala","Rp. 72,000",""
